          82          48
     -33.99000     140.98001       0.00000
     -34.10000     140.98001       0.00000
     -34.21000     140.98001       0.00000
     -34.32000     140.98001       0.00000
     -34.43000     140.98001       0.00000
     -34.54000     140.98001       0.00000
     -34.65000     140.98001       0.00000
     -34.76000     140.98001       0.00000
     -34.87000     140.98001       0.00000
     -34.98000     140.98001       0.00000
     -35.09000     140.98001       0.00000
     -35.20000     140.98001       0.00000
     -35.31000     140.98001       0.00000
     -35.42000     140.98001       0.00000
     -35.53000     140.98001       0.00000
     -35.64000     140.98001       0.00000
     -35.75000     140.98001       0.00000
     -35.86000     140.98001       0.00000
     -35.97000     140.98001       0.00000
     -36.08000     140.98001       0.00000
     -36.19000     140.98001       0.00000
     -36.30000     140.98001       0.00000
     -36.41000     140.98001       0.00000
     -36.52000     140.98001       0.00000
     -36.63000     140.98001       0.00000
     -36.74000     140.98001       0.00000
     -36.85000     140.98001       0.00000
     -36.96000     140.98001       0.00000
     -37.07000     140.98001       0.00000
     -37.18000     140.98001       0.00000
     -37.29000     140.98001       0.00000
     -37.40000     140.98001       0.00000
     -37.51000     140.98001       0.00000
     -37.62000     140.98001       0.00000
     -37.73000     140.98001       0.00000
     -37.84000     140.98001       0.00000
     -37.95000     140.98001       0.00000
     -38.06000     140.98001       0.00000
     -38.17000     140.98001       0.00000
     -38.28000     140.98001       0.00000
     -38.39000     140.98001       0.00000
     -38.50000     140.98001       0.00000
     -38.61000     140.98001       0.00000
     -38.72000     140.98001       0.00000
     -38.83000     140.98001       0.00000
     -38.94000     140.98001       0.00000
     -39.05000     140.98001       0.00000
     -39.16000     140.98001       0.00000
     -33.99000     141.09001       0.00000
     -34.10000     141.09001       0.00000
     -34.21000     141.09001       0.00000
     -34.32000     141.09001       0.00000
     -34.43000     141.09001       0.00000
     -34.54000     141.09001       0.00000
     -34.65000     141.09001       0.00000
     -34.76000     141.09001       0.00000
     -34.87000     141.09001       0.00000
     -34.98000     141.09001       0.00000
     -35.09000     141.09001       0.00000
     -35.20000     141.09001       0.00000
     -35.31000     141.09001       0.00000
     -35.42000     141.09001       0.00000
     -35.53000     141.09001       0.00000
     -35.64000     141.09001       0.00000
     -35.75000     141.09001       0.00000
     -35.86000     141.09001       0.00000
     -35.97000     141.09001       0.00000
     -36.08000     141.09001       0.00000
     -36.19000     141.09001       0.00000
     -36.30000     141.09001       0.00000
     -36.41000     141.09001       0.00000
     -36.52000     141.09001       0.00000
     -36.63000     141.09001       0.00000
     -36.74000     141.09001       0.00000
     -36.85000     141.09001       0.00000
     -36.96000     141.09001       0.00000
     -37.07000     141.09001       0.00000
     -37.18000     141.09001       0.00000
     -37.29000     141.09001       0.00000
     -37.40000     141.09001       0.00000
     -37.51000     141.09001       0.00000
     -37.62000     141.09001       0.00000
     -37.73000     141.09001       0.00000
     -37.84000     141.09001       0.00000
     -37.95000     141.09001       0.00000
     -38.06000     141.09001       0.00000
     -38.17000     141.09001       0.00000
     -38.28000     141.09001       0.00000
     -38.39000     141.09001       0.00000
     -38.50000     141.09001       0.00000
     -38.61000     141.09001       0.00000
     -38.72000     141.09001       0.00000
     -38.83000     141.09001       0.00000
     -38.94000     141.09001       0.00000
     -39.05000     141.09001       0.00000
     -39.16000     141.09001       0.00000
     -33.99000     141.20001       0.00000
     -34.10000     141.20001       0.00000
     -34.21000     141.20001       0.00000
     -34.32000     141.20001       0.00000
     -34.43000     141.20001       0.00000
     -34.54000     141.20001       0.00000
     -34.65000     141.20001       0.00000
     -34.76000     141.20001       0.00000
     -34.87000     141.20001       0.00000
     -34.98000     141.20001       0.00000
     -35.09000     141.20001       0.00000
     -35.20000     141.20001       0.00000
     -35.31000     141.20001       0.00000
     -35.42000     141.20001       0.00000
     -35.53000     141.20001       0.00000
     -35.64000     141.20001       0.00000
     -35.75000     141.20001       0.00000
     -35.86000     141.20001       0.00000
     -35.97000     141.20001       0.00000
     -36.08000     141.20001       0.00000
     -36.19000     141.20001       0.00000
     -36.30000     141.20001       0.00000
     -36.41000     141.20001       0.00000
     -36.52000     141.20001       0.00000
     -36.63000     141.20001       0.00000
     -36.74000     141.20001       0.00000
     -36.85000     141.20001       0.00000
     -36.96000     141.20001       0.00000
     -37.07000     141.20001       0.00000
     -37.18000     141.20001       0.00000
     -37.29000     141.20001       0.00000
     -37.40000     141.20001       0.00000
     -37.51000     141.20001       0.00000
     -37.62000     141.20001       0.00000
     -37.73000     141.20001       0.00000
     -37.84000     141.20001       0.00000
     -37.95000     141.20001       0.00000
     -38.06000     141.20001       0.00000
     -38.17000     141.20001       0.00000
     -38.28000     141.20001       0.00000
     -38.39000     141.20001       0.00000
     -38.50000     141.20001       0.00000
     -38.61000     141.20001       0.00000
     -38.72000     141.20001       0.00000
     -38.83000     141.20001       0.00000
     -38.94000     141.20001       0.00000
     -39.05000     141.20001       0.00000
     -39.16000     141.20001       0.00000
     -33.99000     141.31001       0.00000
     -34.10000     141.31001       0.00000
     -34.21000     141.31001       0.00000
     -34.32000     141.31001       0.00000
     -34.43000     141.31001       0.00000
     -34.54000     141.31001       0.00000
     -34.65000     141.31001       0.00000
     -34.76000     141.31001       0.00000
     -34.87000     141.31001       0.00000
     -34.98000     141.31001       0.00000
     -35.09000     141.31001       0.00000
     -35.20000     141.31001       0.00000
     -35.31000     141.31001       0.00000
     -35.42000     141.31001       0.00000
     -35.53000     141.31001       0.00000
     -35.64000     141.31001       0.00000
     -35.75000     141.31001       0.00000
     -35.86000     141.31001       0.00000
     -35.97000     141.31001       0.00000
     -36.08000     141.31001       0.00000
     -36.19000     141.31001       0.00000
     -36.30000     141.31001       0.00000
     -36.41000     141.31001       0.00000
     -36.52000     141.31001       0.00000
     -36.63000     141.31001       0.00000
     -36.74000     141.31001       0.00000
     -36.85000     141.31001       0.00000
     -36.96000     141.31001       0.00000
     -37.07000     141.31001       0.00000
     -37.18000     141.31001       0.00000
     -37.29000     141.31001       0.00000
     -37.40000     141.31001       0.00000
     -37.51000     141.31001       0.00000
     -37.62000     141.31001       0.00000
     -37.73000     141.31001       0.00000
     -37.84000     141.31001       0.00000
     -37.95000     141.31001       0.00000
     -38.06000     141.31001       0.00000
     -38.17000     141.31001       0.00000
     -38.28000     141.31001       0.00000
     -38.39000     141.31001       0.00000
     -38.50000     141.31001       0.00000
     -38.61000     141.31001       0.00000
     -38.72000     141.31001       0.00000
     -38.83000     141.31001       0.00000
     -38.94000     141.31001       0.00000
     -39.05000     141.31001       0.00000
     -39.16000     141.31001       0.00000
     -33.99000     141.42001       0.00000
     -34.10000     141.42001       0.00000
     -34.21000     141.42001       0.00000
     -34.32000     141.42001       0.00000
     -34.43000     141.42001       0.00000
     -34.54000     141.42001       0.00000
     -34.65000     141.42001       0.00000
     -34.76000     141.42001       0.00000
     -34.87000     141.42001       0.00000
     -34.98000     141.42001       0.00000
     -35.09000     141.42001       0.00000
     -35.20000     141.42001       0.00000
     -35.31000     141.42001       0.00000
     -35.42000     141.42001       0.00000
     -35.53000     141.42001       0.00000
     -35.64000     141.42001       0.00000
     -35.75000     141.42001       0.00000
     -35.86000     141.42001       0.00000
     -35.97000     141.42001       0.00000
     -36.08000     141.42001       0.00000
     -36.19000     141.42001       0.00000
     -36.30000     141.42001       0.00000
     -36.41000     141.42001       0.00000
     -36.52000     141.42001       0.00000
     -36.63000     141.42001       0.00000
     -36.74000     141.42001       0.00000
     -36.85000     141.42001       0.00000
     -36.96000     141.42001       0.00000
     -37.07000     141.42001       0.00000
     -37.18000     141.42001       0.00000
