Time,NQ,CQ,SWQ,SEQ,NNSW,Hunter,Central,SYD,STHRN,CAN,SWNSW,NVIC,CVIC,LV,MEL,WVIC,SESA,ADE,NSA,FNSA,TAS
6/1/2013 23:00,1089.3,1949.2,401.3,2293.2,301.8,2338.7,528.1,2942.2,528.1,377.2,528.1,282.4,329.5,282.4,2865.3,947.1,136.6,895.6,182.1,303.6,1039.6
7/1/2013 0:00,1037,1855.7,382.1,2183.2,285.6,2213.3,499.8,2784.5,499.8,357,499.8,291.9,340.6,291.9,2992.2,948.7,154.9,1015.8,206.6,344.3,1051.2
7/1/2013 1:00,980.3,1754.2,361.2,2063.8,269.5,2088.9,471.7,2628,471.7,336.9,471.7,261.1,304.6,261.1,2581.4,943.5,138.6,908.4,184.8,307.9,1047.2
7/1/2013 2:00,930.8,1665.6,342.9,1959.6,253.3,1963.1,443.3,2469.6,443.3,316.6,443.3,261.9,305.6,261.9,2592,943.7,121,793.4,161.4,269,1048.5
7/1/2013 3:00,920.8,1647.7,339.2,1938.5,247.7,1919.6,433.5,2415,433.5,309.6,433.5,249.4,290.9,249.4,2424.7,941.6,118.3,775.8,157.8,263,1037.1
7/1/2013 4:00,915.6,1638.4,337.3,1927.5,250.1,1937.9,437.6,2438,437.6,312.6,437.6,249.4,291,249.4,2425.4,941.6,117.1,767.5,156.1,260.2,1035.6
7/1/2013 5:00,933.6,1670.6,344,1965.4,266.9,2068.6,467.1,2602.5,467.1,333.7,467.1,265.8,310.1,265.8,2643.9,944.3,117.5,770.5,156.7,261.2,1040.4
7/1/2013 6:00,984.5,1761.8,362.7,2072.7,299.8,2323.1,524.6,2922.6,524.6,374.7,524.6,294.2,343.2,294.2,3022.7,949,126.7,830.4,168.9,281.5,1101.7
7/1/2013 7:00,1100.8,1969.8,405.5,2317.4,333.4,2583.9,583.5,3250.8,583.5,416.8,583.5,334.7,390.5,334.7,3562.5,955.8,137.5,901.1,183.3,305.5,1175.3
7/1/2013 8:00,1198.9,2145.5,441.7,2524.1,360.5,2793.7,630.8,3514.7,630.8,450.6,630.8,353.8,412.8,353.8,3817.8,959,149.4,979.1,199.1,331.9,1200.8
7/1/2013 9:00,1262.6,2259.5,465.2,2658.2,376,2913.9,658,3665.9,658,470,658,371.7,433.6,371.7,4055.6,961.9,163.7,1073,218.2,363.7,1193.2
7/1/2013 10:00,1281.2,2292.7,472,2697.3,386.3,2993.7,676,3766.3,676,482.9,676,382.8,446.6,382.8,4204.1,963.8,175,1146.9,233.3,388.8,1155.9
7/1/2013 11:00,1277.1,2285.3,470.5,2688.6,395.2,3063,691.7,3853.5,691.7,494,691.7,400.7,467.5,400.7,4443.1,966.8,187.6,1229.9,250.2,416.9,1187.2
7/1/2013 12:00,1285.6,2300.5,473.6,2706.5,404.4,3133.9,707.6,3942.6,707.6,505.5,707.6,420.8,490.9,420.8,4710.3,970.1,205.7,1348.6,274.3,457.2,1191.4
7/1/2013 13:00,1282.5,2295.1,472.5,2700.1,414,3208.5,724.5,4036.5,724.5,517.5,724.5,437,509.8,437,4926.8,972.8,220.6,1446.1,294.1,490.2,1189.3
7/1/2013 14:00,1290.8,2309.9,475.6,2717.6,423.9,3285.3,741.8,4133.1,741.8,529.9,741.8,455.6,531.5,455.6,5174.3,975.9,227.9,1494.1,303.9,506.5,1152.6
