timestamp,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
1/01/2013 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2013 8:00,0.0074,0.01175,0.004,0.001833333,0.013166667,0.0055,4.00E-04,0.009833333,0.004333334,2.50E-04,0.003,0.024333334,0.024166666,0.014,0.001666667,0,2.00E-04,0.026666665,0.028666666,0.0268,0.015333333,8.33E-04,6.00E-04,0.0016,0.020666666,0.025666665,0.025666665,0.0235,0.006333333,0,0.003,0.020166665,0.0235,0.011166667,0.005,0.009,0.006833334,0.0144,0.01225,0.004,0.02275,0.031,0.017
1/01/2013 9:00,0.1728,0.26975,0.09816667,0.045,0.30883333,0.12633334,0.013,0.23583333,0.100666665,0.00725,0.06425,0.563,0.5568333,0.31933334,0.039333332,0.003166667,0.0086,0.6125,0.6595,0.6192,0.356,0.019833334,0.0134,0.038200002,0.47933334,0.5875,0.5868333,0.5408333,0.14866666,0.005,0.06866667,0.466,0.5405,0.25933334,0.1115,0.20933333,0.15916668,0.32479998,0.2775,0.10433333,0.52325,0.702,0.401
