timestamp,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
1/1/13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 8:00,0.0074,0.01175,0.004,0.001833333,0.013166667,0.0055,4.00E-04,0.009833333,0.004333334,2.50E-04,0.003,0.024333334,0.024166666,0.014,0.001666667,0,2.00E-04,0.026666665,0.028666666,0.0268,0.015333333,8.33E-04,6.00E-04,0.0016,0.020666666,0.025666665,0.025666665,0.0235,0.006333333,0,0.003,0.020166665,0.0235,0.011166667,0.005,0.009,0.006833334,0.0144,0.01225,0.004,0.02275,0.031,0.017
1/1/13 9:00,0.1728,0.26975,0.09816667,0.045,0.30883333,0.12633334,0.013,0.23583333,0.100666665,0.00725,0.06425,0.563,0.5568333,0.31933334,0.039333332,0.003166667,0.0086,0.6125,0.6595,0.6192,0.356,0.019833334,0.0134,0.038200002,0.47933334,0.5875,0.5868333,0.5408333,0.14866666,0.005,0.06866667,0.466,0.5405,0.25933334,0.1115,0.20933333,0.15916668,0.32479998,0.2775,0.10433333,0.52325,0.702,0.401
1/1/13 10:00,0.2324,0.47425,0.18866667,0.046,0.4665,0.18883333,0.0276,0.38683334,0.13933332,0.00825,0.053,0.78283334,0.7906667,0.42566666,0.052833334,0.0065,0.0104,0.82166666,0.9225,0.8606,0.545,0.022333333,0.0142,0.0482,0.7036667,0.8298333,0.8193333,0.7553333,0.32,0.013833333,0.071666665,0.6806667,0.7635,0.40283334,0.16483332,0.318,0.29966664,0.3242,0.37875,0.34,0.716,0.997,0.5975
1/1/13 11:00,0.2456,0.486,0.21833333,0.05316667,0.43216667,0.17166667,0.0338,0.402,0.201,0.01375,0.02675,0.7835,0.7921667,0.42433333,0.099,0.005,0.01,0.796,0.932,0.8538,0.59866667,0.0605,0.0378,0.0344,0.723,0.833,0.8138333,0.7835,0.377,0.014,0.03866667,0.70316666,0.7883333,0.488,0.1515,0.30766666,0.3335,0.3606,0.383,0.582,0.733,1.016,0.744
1/1/13 12:00,0.2396,0.43125,0.21316667,0.104,0.5031667,0.253,0.0296,0.41016665,0.21666667,0.0735,0.045,0.756,0.858,0.643,0.1295,0.0055,0.0068,0.792,0.91866666,0.7826,0.6476667,0.12183334,0.0768,0.035,0.68266666,0.8171667,0.72,0.7963333,0.3945,0.0405,0.014666667,0.7103333,0.7991667,0.5693333,0.2105,0.37233335,0.40966666,0.39279997,0.4065,0.6103333,0.835,1.024,0.8705
1/1/13 13:00,0.2014,0.327,0.20283332,0.15183333,0.5331667,0.28733334,0.0676,0.5703333,0.1285,0.09525,0.09575,0.72533333,0.902,0.7525,0.13933332,0.018666666,0.0072,0.8096667,0.832,0.685,0.6643333,0.1615,0.1222,0.073800005,0.6503333,0.8006667,0.6098333,0.8106667,0.45333335,0.052,0.076,0.7213333,0.797,0.55766666,0.256,0.306,0.425,0.329,0.3565,0.6483333,0.925,1.017,0.966
1/1/13 14:00,0.2874,0.289,0.24383333,0.16066667,0.5483333,0.42516667,0.0782,0.69483334,0.2555,0.2275,0.08175,0.6961667,0.8835,0.8356667,0.16566667,0.054,0.0172,0.8181667,0.8865,0.5826,0.7453333,0.25483334,0.151,0.0568,0.6393333,0.8105,0.4945,0.79,0.6033333,0.033,0.10933334,0.7288333,0.7833333,0.5546667,0.32916665,0.32366666,0.4975,0.5662,0.29225,0.6863333,0.93975,0.973,0.9875
1/1/13 15:00,0.351,0.21375,0.20266667,0.16133332,0.5178333,0.51483333,0.0594,0.6666667,0.34016666,0.33625,0.04675,0.7208333,0.8886667,0.8276667,0.22433333,0.075666666,0.06,0.80916667,0.8991667,0.4508,0.7298333,0.31716666,0.1738,0.0322,0.6053333,0.72366667,0.36683333,0.6676667,0.6281667,0.087,0.17766668,0.7245,0.61,0.595,0.46316665,0.403,0.555,0.5892,0.39175,0.7583333,0.86475,0.855,0.959
1/1/13 16:00,0.3414,0.15425,0.1555,0.27333334,0.48833334,0.4395,0.064,0.5818333,0.31766665,0.2815,0.1475,0.7125,0.8263333,0.71383333,0.27,0.13833334,0.091,0.7653333,0.8215,0.4328,0.696,0.28933334,0.14919999,0.0176,0.5333333,0.6853333,0.36883333,0.526,0.6325,0.1945,0.13833334,0.6976667,0.368,0.624,0.50883335,0.43533334,0.6135,0.62479997,0.414,0.6486667,0.71175,0.789,0.916
1/1/13 17:00,0.09819999,0.04175,0.043,0.094166666,0.14216667,0.11833333,0.020200001,0.1635,0.090166666,0.0735,0.057,0.6586667,0.5966667,0.44933334,0.082333334,0.04783333,0.0286,0.6756667,0.7703333,0.3938,0.46183336,0.08033334,0.04,0.0042,0.41766664,0.6401667,0.36833334,0.4675,0.35333335,0.06733333,0.03266667,0.634,0.26733333,0.39683333,0.23183332,0.129,0.5293333,0.4854,0.283,0.45333335,0.36075,0.261,0.8475
1/1/13 18:00,0,0,0,0,0,0,0,0,0,0,0,0.18833333,0.15083332,0.104833335,0,0,0,0.19,0.22383332,0.11,0.108,0,0,0,0.111666664,0.18266667,0.10633334,0.13533333,0.068833336,0,0,0.18,0.075,0.088,0.034166668,0,0.143,0.122,0.0685,0.116333336,0.0695,0.013,0.2425
1/1/13 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 3:00,0.002,0,0,0,0,0,0,0.002,0,0,0.003,0,0,0,0,0.004,0.0056,3.33E-04,0,0,0,0,0.007,0.005,6.67E-04,0,0,0,0,0.007333334,0.004,0,0,0.0055,0.003833333,0.002,0.003666667,2.00E-04,0.003,0.012333333,0.005,0.01,0.0025
2/1/13 4:00,0.053,0.01175,0.006666666,0.009333333,0.0175,0.019833334,0.0076,0.065,0.021,0.01075,0.0685,0.0195,0.023,0.023333333,0.021166665,0.100833334,0.13319999,0.0255,0.026166666,0.0234,0.021833334,0.015333333,0.16319999,0.1136,0.026,0.018333334,0.0165,0.019666666,0.018666666,0.17266667,0.097333334,0.009666667,0.019166665,0.14033332,0.092,0.048666667,0.09166666,0.015800001,0.0775,0.27033335,0.12125,0.228,0.0625
2/1/13 5:00,0.2592,0.2605,0.14833333,0.21766667,0.40183336,0.4525,0.18,0.48983335,0.4855,0.24775,0.16325,0.44683334,0.5313333,0.5408333,0.48416665,0.27316666,0.2326,0.42716667,0.60283333,0.533,0.5031667,0.35283333,0.18280001,0.0892,0.33133334,0.42,0.38166666,0.456,0.43366665,0.39483336,0.24566667,0.20983332,0.43583333,0.4815,0.112166665,0.08733334,0.329,0.1558,0.25925,0.31966665,0.2375,0.13,0.282
2/1/13 6:00,0.265,0.2975,0.17033333,0.32033333,0.596,0.5901667,0.281,0.7201667,0.7295,0.3515,0.2825,0.7225,0.819,0.834,0.7378333,0.333,0.2786,0.7526667,0.9075,0.76659995,0.7316667,0.51816666,0.2042,0.0678,0.44366667,0.6058333,0.648,0.7093333,0.666,0.431,0.189,0.32633334,0.5725,0.6641667,0.25866666,0.068333335,0.37366664,0.1752,0.41125,0.43966666,0.2675,0.061,0.321
2/1/13 7:00,0.3046,0.33425,0.111,0.28133336,0.6565,0.601,0.30560002,0.7731667,0.8093333,0.4095,0.2655,0.7775,0.901,0.9048333,0.7536667,0.2905,0.23619999,0.8588333,0.9745,0.8232,0.7841667,0.5733333,0.25239998,0.0584,0.37933335,0.6408333,0.67683333,0.663,0.63816667,0.40183336,0.22766668,0.44533333,0.68016666,0.7801667,0.259,0.103,0.296,0.1874,0.437,0.521,0.36125,0.402,0.3625
2/1/13 8:00,0.318,0.36525,0.105333336,0.21966667,0.6736667,0.56083333,0.2716,0.7935,0.7515,0.35875,0.25625,0.8151667,0.9393333,0.9368333,0.65133333,0.35066664,0.1414,0.9246667,1.0111667,0.8564,0.8398333,0.6793333,0.3024,0.0742,0.43833333,0.6545,0.796,0.7715,0.6733333,0.34866667,0.23,0.4495,0.65783334,0.78466666,0.18383333,0.122666664,0.36783335,0.3514,0.60775,0.6583333,0.55025,0.237,0.426
2/1/13 9:00,0.21139999,0.38625,0.145,0.141,0.5465,0.48366666,0.20380001,0.73766667,0.6625,0.287,0.2835,0.81916666,0.94983333,0.9331667,0.7016667,0.38166666,0.1044,0.9281667,1.0246667,0.9418,0.837,0.6193333,0.26279998,0.0832,0.46933335,0.7066667,0.8596667,0.8253333,0.66533333,0.38016665,0.161,0.46083334,0.69416666,0.7578333,0.29066667,0.16733333,0.5096667,0.4212,0.58475,0.402,0.554,0.176,0.311
2/1/13 10:00,0.1644,0.402,0.192,0.11033334,0.357,0.4785,0.1944,0.7003333,0.5856667,0.245,0.249,0.8391667,0.9335,0.9018333,0.7151667,0.4415,0.1548,0.91866666,1.0283334,1.0036,0.7775,0.6218333,0.302,0.14639999,0.625,0.835,0.8621667,0.7875,0.7475,0.31333333,0.26733333,0.48566666,0.7725,0.74266666,0.36633334,0.162,0.52466667,0.3724,0.62625,0.384,0.46175,0.33,0.1275
2/1/13 11:00,0.152,0.343,0.22316667,0.093,0.31783333,0.5643333,0.19639999,0.6646667,0.6098333,0.281,0.2635,0.849,0.9458333,0.806,0.777,0.48333335,0.1958,0.9376667,1.0278333,1.0275999,0.8425,0.6478333,0.3646,0.2746,0.65133333,0.92,0.9085,0.7723333,0.7913333,0.38916665,0.282,0.61433333,0.834,0.872,0.5186667,0.285,0.5318333,0.511,0.6805,0.5913333,0.61625,0.347,0.1265
2/1/13 12:00,0.2062,0.2325,0.26766667,0.14866666,0.30083334,0.55333334,0.2402,0.6411667,0.73183334,0.3715,0.3795,0.88483334,0.91,0.78283334,0.7653333,0.50133336,0.1364,0.965,1.0293334,1.0308001,0.9033333,0.6708333,0.4998,0.373,0.6676667,0.82483333,0.98766667,0.88233334,0.7583333,0.50166667,0.29133335,0.7361667,0.8653333,0.939,0.6203333,0.375,0.5423333,0.673,0.734,0.666,0.71975,0.652,0.4315
2/1/13 13:00,0.3306,0.22225,0.31866667,0.2025,0.34033334,0.5393333,0.18280001,0.6066667,0.7406667,0.431,0.60325,0.9048333,0.9133333,0.7646667,0.8491667,0.5435,0.17439999,0.9508333,1.0448334,1.0322,0.9288333,0.7168333,0.71540004,0.461,0.5923333,0.7745,1.017,0.8855,0.7665,0.485,0.39433333,0.7241667,0.9198333,0.957,0.698,0.5306667,0.691,0.59220004,0.78675,0.8266667,0.6795,0.86,0.5455
2/1/13 14:00,0.361,0.204,0.20083334,0.2865,0.3425,0.64066666,0.2848,0.65283334,0.7231667,0.6395,0.60225,0.9468333,0.9325,0.4925,0.8445,0.5281667,0.3476,0.9723333,1.0488334,1.0344,0.9355,0.622,0.733,0.472,0.618,0.8253333,1.0271666,0.949,0.8876667,0.5966667,0.39966667,0.7005,0.9503333,0.9718333,0.8423333,0.7033333,0.689,0.6154,0.92675,0.8556667,0.721,0.942,0.527
2/1/13 15:00,0.20380001,0.17075,0.21766667,0.30933335,0.279,0.6688333,0.42139998,0.7016667,0.6485,0.625,0.419,0.9165,0.8918333,0.5108333,0.7561667,0.5435,0.37420002,0.9815,1.0351666,1.0148,0.9043333,0.5713333,0.7118,0.3986,0.66366667,0.883,1.0123333,0.9698333,0.9138333,0.753,0.50366664,0.74083334,0.9148333,0.9586667,0.9075,0.7026667,0.6933333,0.68020004,0.969,0.8283333,0.81075,0.961,0.5075
2/1/13 16:00,0.2316,0.1515,0.18333332,0.32566667,0.296,0.683,0.3314,0.5693333,0.6706667,0.64975,0.467,0.8468333,0.8226667,0.52133334,0.62333333,0.5306667,0.392,0.942,0.9925,0.96940005,0.8481667,0.5196667,0.56740004,0.4854,0.64133334,0.8253333,0.9675,0.921,0.8475,0.7425,0.509,0.7133333,0.8685,0.8978333,0.82483333,0.5873333,0.696,0.6358,0.9255,0.6943333,0.82975,0.936,0.3995
2/1/13 17:00,0.137,0.04325,0.04616667,0.09816667,0.09216666,0.20316668,0.0824,0.14983332,0.204,0.19925,0.15125,0.75483334,0.7618333,0.35066664,0.1705,0.15333332,0.1192,0.7876667,0.911,0.889,0.6121667,0.14666668,0.14919999,0.1568,0.49366665,0.81333333,0.8826667,0.8353333,0.435,0.212,0.14433333,0.6076667,0.8358333,0.627,0.31833336,0.16133332,0.5768333,0.3702,0.82725,0.706,0.56025,0.846,0.2615
2/1/13 18:00,0.024,0,0,0,0,0,0,0,0,0,0,0.21333332,0.2195,0.0845,0,0,0,0.21483333,0.26,0.2536,0.1535,0,0,0,0.12866667,0.24166667,0.25133333,0.23766667,0.0805,0,0,0.16816667,0.24333332,0.15416667,0.036,0,0.15566668,0.0794,0.2335,0.21566667,0.132,0.239,0.0655
2/1/13 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
